2022-03-18 09:27:00.019947,14.94,23.8
2022-03-18 09:27:07.379229,14.97,23.8
2022-03-18 09:27:14.509776,14.96,23.8
2022-03-18 09:27:21.357968,14.99,23.8
2022-03-18 16:04:03.354622,39.93,37.72
2022-03-18 16:04:35.117091,39.97,37.72
2022-03-18 16:05:07.094330,41.96,37.72
2022-03-18 16:05:40.418524,39.92,37.72
